,id,full_name,email,password_hash,display_name,role_id,date_of_birth,sex,height_cm,weight_kg,metadata,created_at,updated_at,deleted_at
804,129,juan,daniel@gmail.com,hash3,Daniel García,1,2010-03-23,Masculino,80,112,{},2000-10-25,2007-07-03,2001-02-02
805,39,juan,juan@gmail.com,hash1,Fernando López,1,2016-05-07,Masculino,64,187,{},1995-03-31,1995-05-04,2006-02-23
806,170,daniel,daniel@gmail.com,hash2,Fernando López,3,2016-07-06,Masculino,154,12,{},2010-04-19,2014-10-15,2017-07-23
807,41,juan,fernando@gmail.com,hash1,Juan Pérez,3,2000-04-11,Masculino,171,155,{},2010-09-28,2005-03-09,2004-07-25
808,92,fernando,juan@gmail.com,hash2,Juan Pérez,2,2016-11-10,Femenino,247,42,{},2000-11-16,2010-04-16,2013-02-25
809,142,juan,daniel@gmail.com,hash2,Juan Pérez,1,2016-11-11,Masculino,30,79,{},2017-03-10,2004-04-29,1992-07-07
810,146,fernando,juan@gmail.com,hash3,Juan Pérez,2,1997-05-10,Femenino,167,63,{},2018-07-03,2007-02-28,1990-10-22
811,131,daniel,juan@gmail.com,hash2,Fernando López,3,1992-07-02,Femenino,210,22,{},1998-11-01,2010-11-09,1992-04-27
812,109,juan,juan@gmail.com,hash2,Juan Pérez,3,2008-01-08,Femenino,60,72,{},2003-05-25,2015-09-24,2013-05-09
813,113,juan,fernando@gmail.com,hash1,Juan Pérez,2,1995-02-07,Masculino,225,73,{},1997-12-23,2019-09-10,1996-08-30
814,157,juan,daniel@gmail.com,hash1,Daniel García,1,2002-09-27,Masculino,191,193,{},2016-11-28,2017-06-03,1995-06-15
815,189,daniel,fernando@gmail.com,hash2,Daniel García,1,1991-08-31,Femenino,175,156,{},1993-08-28,2001-08-07,2009-05-11
816,46,fernando,fernando@gmail.com,hash1,Juan Pérez,2,2005-08-10,Masculino,36,163,{},1993-11-04,2005-10-30,1999-01-20
817,98,daniel,juan@gmail.com,hash2,Fernando López,2,2016-12-05,Masculino,156,48,{},2003-06-09,2008-06-11,2008-09-14
818,11,fernando,juan@gmail.com,hash3,Fernando López,1,1990-04-13,Masculino,37,179,{},2001-04-27,2008-01-06,2006-07-21
819,125,daniel,daniel@gmail.com,hash2,Daniel García,2,2006-03-08,Femenino,128,192,{},2001-06-22,2013-09-26,2009-08-16
820,7,juan,juan@gmail.com,hash2,Fernando López,2,2003-04-26,Masculino,202,137,{},2018-04-22,1998-10-08,2017-07-27
821,151,juan,daniel@gmail.com,hash2,Daniel García,1,1990-12-30,Masculino,16,16,{},1998-02-03,1992-10-30,1991-06-02
822,165,daniel,juan@gmail.com,hash3,Daniel García,3,2013-03-06,Femenino,114,116,{},2007-11-19,2013-01-21,2006-06-09
823,9,fernando,fernando@gmail.com,hash3,Juan Pérez,2,1996-10-26,Femenino,213,127,{},2000-07-18,1993-11-16,2007-05-17
824,45,juan,fernando@gmail.com,hash1,Daniel García,1,2017-02-17,Femenino,127,96,{},2014-12-07,1991-07-04,1995-10-20
825,104,fernando,daniel@gmail.com,hash1,Juan Pérez,3,2017-04-23,Masculino,209,141,{},2014-12-12,1994-08-18,1993-09-17
826,30,daniel,fernando@gmail.com,hash2,Daniel García,2,2010-07-20,Masculino,1,184,{},2013-08-07,2006-06-21,2019-10-28
827,177,daniel,juan@gmail.com,hash2,Juan Pérez,1,2009-06-03,Femenino,54,71,{},2010-11-04,1998-10-30,2015-06-05
828,60,fernando,fernando@gmail.com,hash1,Daniel García,2,2006-07-29,Femenino,178,143,{},2010-11-04,1993-07-28,2015-05-26
829,176,daniel,juan@gmail.com,hash1,Fernando López,2,1995-10-06,Femenino,165,172,{},1999-01-24,2005-09-13,2004-04-07
830,143,daniel,fernando@gmail.com,hash1,Daniel García,1,2011-09-06,Femenino,145,144,{},2011-03-22,2003-11-24,2003-09-17
831,4,juan,juan@gmail.com,hash3,Juan Pérez,3,1990-07-03,Femenino,158,26,{},2012-02-27,1993-06-20,2008-11-12
832,138,fernando,juan@gmail.com,hash2,Fernando López,2,2012-08-07,Masculino,90,153,{},1996-04-12,2011-01-01,1994-08-10
833,115,juan,daniel@gmail.com,hash1,Juan Pérez,2,2011-11-18,Femenino,188,185,{},1993-08-26,2017-01-29,1994-05-04
834,122,juan,fernando@gmail.com,hash3,Fernando López,3,1993-09-17,Masculino,37,181,{},2007-04-30,1997-03-13,1997-03-09
835,150,juan,daniel@gmail.com,hash3,Fernando López,3,2002-12-16,Femenino,197,196,{},2019-07-31,2015-04-10,1999-09-03
836,171,daniel,juan@gmail.com,hash1,Juan Pérez,2,2006-06-29,Femenino,207,116,{},1997-05-03,1992-01-05,2016-07-23
837,183,daniel,juan@gmail.com,hash3,Daniel García,2,2019-02-12,Femenino,69,172,{},2013-02-01,2011-07-12,1998-12-28
838,81,fernando,fernando@gmail.com,hash3,Juan Pérez,2,2005-10-08,Femenino,233,194,{},2000-12-27,1993-03-25,2008-09-25
839,187,fernando,daniel@gmail.com,hash1,Juan Pérez,2,2002-04-04,Femenino,51,179,{},2009-03-29,2015-06-11,2000-02-14
840,76,daniel,fernando@gmail.com,hash1,Daniel García,3,1992-06-24,Femenino,181,104,{},1994-06-10,2007-09-06,2010-11-26
841,152,juan,fernando@gmail.com,hash1,Daniel García,1,2013-10-29,Femenino,20,159,{},1994-09-04,1996-04-24,2013-04-28
842,40,fernando,daniel@gmail.com,hash2,Daniel García,3,2017-09-24,Femenino,181,46,{},2017-03-04,1997-07-16,1991-02-20
843,102,juan,fernando@gmail.com,hash3,Fernando López,1,2011-02-01,Femenino,244,146,{},2019-03-29,1990-04-11,1999-08-11
844,113,juan,daniel@gmail.com,hash3,Juan Pérez,3,1994-03-15,Femenino,238,43,{},2001-01-05,2000-11-11,1995-10-23
845,164,fernando,fernando@gmail.com,hash3,Juan Pérez,2,2012-10-28,Femenino,218,32,{},2013-09-29,1991-03-26,1993-07-29
846,71,daniel,daniel@gmail.com,hash1,Juan Pérez,2,1994-11-02,Femenino,193,194,{},2019-07-18,1997-11-05,1997-04-08
847,187,daniel,fernando@gmail.com,hash3,Fernando López,2,1993-07-10,Masculino,127,54,{},2016-01-05,2010-06-12,2004-04-23
848,83,juan,daniel@gmail.com,hash2,Juan Pérez,2,1992-12-18,Masculino,53,171,{},2018-10-20,2001-09-19,1991-05-05
849,15,juan,juan@gmail.com,hash2,Daniel García,1,2019-05-22,Femenino,234,41,{},2012-01-10,2009-07-09,1994-10-02
850,118,fernando,fernando@gmail.com,hash1,Juan Pérez,1,2013-02-08,Femenino,184,178,{},1991-10-12,2004-08-10,2017-09-15
851,157,juan,fernando@gmail.com,hash3,Fernando López,3,2019-07-11,Masculino,153,89,{},2003-08-15,1992-02-13,1995-10-06
852,62,daniel,fernando@gmail.com,hash2,Fernando López,1,2015-12-12,Masculino,201,22,{},1996-10-24,2013-11-02,2016-11-12
853,177,fernando,fernando@gmail.com,hash2,Juan Pérez,2,1999-04-29,Femenino,184,141,{},1990-02-13,2002-12-25,2007-01-29
854,193,juan,daniel@gmail.com,hash2,Fernando López,2,1993-04-23,Masculino,209,165,{},2001-09-09,2008-11-28,2016-02-23
855,73,daniel,fernando@gmail.com,hash2,Fernando López,3,2009-12-07,Masculino,53,71,{},1991-05-01,2005-01-17,2017-07-11
856,104,daniel,daniel@gmail.com,hash1,Fernando López,1,2000-05-09,Femenino,105,192,{},1997-08-29,2002-07-09,2012-12-09
857,145,fernando,fernando@gmail.com,hash3,Daniel García,3,2013-05-21,Masculino,31,58,{},2018-02-14,1996-05-09,2018-11-01
858,66,fernando,juan@gmail.com,hash1,Daniel García,3,2002-07-05,Femenino,213,131,{},2016-05-04,2005-10-21,2011-12-20
859,52,daniel,daniel@gmail.com,hash2,Daniel García,1,2018-06-24,Femenino,85,58,{},2003-04-21,2014-01-31,2004-12-10
860,19,daniel,juan@gmail.com,hash3,Fernando López,1,1991-03-08,Femenino,125,157,{},2001-08-05,1993-06-23,2016-09-20
861,106,juan,fernando@gmail.com,hash1,Fernando López,3,2017-07-06,Femenino,230,109,{},2008-04-26,2010-05-03,1990-05-10
862,15,juan,fernando@gmail.com,hash3,Juan Pérez,1,1998-08-20,Masculino,244,188,{},1995-04-16,2015-03-29,1996-07-16
863,27,juan,fernando@gmail.com,hash3,Fernando López,1,2008-05-11,Masculino,65,130,{},2004-04-23,2009-07-20,2013-05-14
864,89,daniel,daniel@gmail.com,hash2,Fernando López,2,2009-02-21,Masculino,59,18,{},1993-07-05,2018-10-03,2000-01-21
865,186,daniel,juan@gmail.com,hash3,Fernando López,3,2004-08-26,Femenino,106,152,{},2017-10-19,2019-09-07,2001-05-02
866,188,daniel,daniel@gmail.com,hash2,Daniel García,1,2016-04-15,Masculino,214,95,{},2010-02-21,2005-07-21,1997-12-22
867,173,juan,fernando@gmail.com,hash1,Daniel García,2,1990-01-29,Femenino,189,188,{},1995-01-04,2016-08-31,1990-06-20
868,190,juan,fernando@gmail.com,hash2,Juan Pérez,2,2000-06-10,Masculino,162,34,{},2007-04-20,2005-08-21,2003-01-27
869,90,fernando,fernando@gmail.com,hash1,Daniel García,2,1996-07-30,Femenino,51,26,{},2010-04-08,2015-11-03,2018-04-06
870,75,fernando,daniel@gmail.com,hash3,Daniel García,3,2004-09-09,Femenino,235,67,{},1999-04-12,2012-11-05,2009-05-29
871,148,fernando,juan@gmail.com,hash3,Daniel García,2,1999-11-05,Femenino,108,10,{},2002-03-30,1992-10-01,2015-03-24
872,34,juan,juan@gmail.com,hash1,Daniel García,3,2001-01-11,Masculino,202,19,{},2019-05-12,2011-06-05,2007-01-30
873,7,daniel,juan@gmail.com,hash1,Juan Pérez,2,2002-01-20,Masculino,196,116,{},1999-11-02,2008-09-06,1996-04-12
874,107,daniel,daniel@gmail.com,hash3,Juan Pérez,1,1995-07-04,Masculino,143,106,{},1990-03-21,1998-01-24,2013-01-20
875,27,fernando,daniel@gmail.com,hash1,Daniel García,3,2002-10-19,Femenino,10,156,{},2019-04-05,2015-06-08,1997-12-23
876,142,daniel,juan@gmail.com,hash2,Daniel García,1,2011-06-07,Masculino,119,62,{},2019-10-04,2002-01-08,1999-05-27
877,7,fernando,juan@gmail.com,hash1,Daniel García,1,2012-08-10,Femenino,120,141,{},2019-12-04,2009-04-11,2009-09-04
878,133,juan,fernando@gmail.com,hash1,Juan Pérez,2,2016-05-16,Femenino,159,26,{},1993-02-11,2018-10-04,1993-06-07
879,172,juan,fernando@gmail.com,hash1,Juan Pérez,2,2004-08-09,Femenino,80,54,{},1990-12-27,1999-10-05,2018-04-27
880,26,daniel,fernando@gmail.com,hash3,Fernando López,3,2015-03-11,Masculino,66,15,{},1999-05-19,2006-03-26,1996-10-05
881,97,daniel,juan@gmail.com,hash2,Juan Pérez,2,2001-10-07,Femenino,97,8,{},2005-09-21,2004-12-12,1990-03-19
882,141,daniel,daniel@gmail.com,hash3,Juan Pérez,1,2008-03-06,Masculino,58,180,{},2004-05-12,2001-06-08,2018-10-30
883,15,fernando,daniel@gmail.com,hash1,Juan Pérez,1,2014-03-11,Femenino,250,113,{},2001-09-02,2016-12-24,2017-08-13
884,11,fernando,juan@gmail.com,hash1,Daniel García,3,1995-01-11,Masculino,111,41,{},2014-05-04,1999-04-29,2004-12-28
885,82,daniel,daniel@gmail.com,hash1,Juan Pérez,1,2013-12-05,Masculino,15,157,{},2007-09-28,1998-02-16,2018-01-11
886,148,daniel,juan@gmail.com,hash3,Daniel García,3,2005-06-08,Masculino,177,83,{},2018-08-10,1997-02-09,2017-07-06
887,48,juan,juan@gmail.com,hash2,Juan Pérez,2,2004-12-17,Masculino,211,164,{},2016-08-29,2009-04-10,2005-08-29
888,143,juan,juan@gmail.com,hash3,Juan Pérez,1,1995-05-11,Femenino,77,83,{},1990-03-14,1997-05-03,2007-02-24
889,34,fernando,juan@gmail.com,hash3,Daniel García,3,1996-09-25,Masculino,140,155,{},2003-11-20,2015-09-15,2006-12-20
890,82,daniel,fernando@gmail.com,hash2,Daniel García,2,2011-04-09,Masculino,248,132,{},2002-07-19,2018-12-22,2015-12-30
891,142,juan,daniel@gmail.com,hash3,Daniel García,2,1993-06-30,Masculino,117,82,{},2000-02-25,2005-01-23,2012-07-18
892,11,juan,daniel@gmail.com,hash1,Fernando López,1,2003-11-14,Femenino,127,83,{},2018-11-07,1991-04-30,2008-11-13
893,49,fernando,daniel@gmail.com,hash1,Fernando López,2,2013-09-07,Masculino,18,50,{},2010-12-13,2011-02-19,1998-06-17
894,61,daniel,juan@gmail.com,hash1,Juan Pérez,1,2002-10-14,Masculino,118,149,{},2014-09-03,1994-05-04,2014-06-14
895,199,juan,fernando@gmail.com,hash1,Fernando López,3,1997-02-17,Femenino,218,12,{},1993-03-18,1994-12-11,1991-05-31
896,2,juan,fernando@gmail.com,hash3,Fernando López,1,2019-10-29,Masculino,70,185,{},2001-12-18,2007-12-31,2007-06-05
897,46,fernando,fernando@gmail.com,hash2,Daniel García,1,1998-08-07,Femenino,31,21,{},1992-09-19,1996-04-12,1990-08-12
898,199,juan,fernando@gmail.com,hash1,Fernando López,1,2011-10-13,Femenino,244,65,{},1990-05-14,2011-03-13,2018-12-26
899,45,daniel,fernando@gmail.com,hash1,Daniel García,2,2003-08-23,Masculino,37,40,{},2006-10-27,1991-07-08,2009-08-30
900,50,juan,fernando@gmail.com,hash2,Fernando López,1,2014-10-11,Masculino,237,61,{},2010-06-21,1995-03-29,2010-12-27
901,133,juan,juan@gmail.com,hash2,Fernando López,3,2012-07-18,Femenino,138,94,{},1991-07-23,2003-08-28,2019-12-01
902,114,fernando,fernando@gmail.com,hash2,Daniel García,1,2004-01-22,Femenino,94,76,{},2013-12-21,1996-12-19,1996-01-28
903,77,juan,daniel@gmail.com,hash2,Fernando López,2,1996-01-30,Femenino,214,91,{},2005-03-13,1998-08-29,1996-02-21
904,97,fernando,fernando@gmail.com,hash3,Daniel García,2,1992-10-31,Masculino,196,51,{},2011-04-02,2012-03-02,2000-09-09
905,135,fernando,fernando@gmail.com,hash2,Daniel García,1,2000-07-29,Femenino,234,153,{},2013-10-25,1994-07-14,2009-04-16
906,111,fernando,daniel@gmail.com,hash3,Daniel García,2,2013-08-06,Femenino,134,5,{},2003-01-23,1992-01-03,2010-12-16
907,6,daniel,daniel@gmail.com,hash1,Juan Pérez,1,2001-12-15,Femenino,5,7,{},1991-06-29,2016-10-29,2018-11-08
908,138,daniel,juan@gmail.com,hash2,Juan Pérez,2,2003-11-05,Masculino,197,107,{},2013-09-14,2010-03-17,1999-06-04
909,127,juan,daniel@gmail.com,hash3,Daniel García,1,2016-05-03,Femenino,60,26,{},1990-12-29,1997-01-29,2014-08-23
910,23,juan,daniel@gmail.com,hash1,Daniel García,3,2006-02-06,Masculino,166,170,{},2011-02-02,1994-02-19,2011-03-12
911,167,fernando,daniel@gmail.com,hash2,Juan Pérez,2,2014-04-03,Femenino,89,80,{},2012-06-20,2014-04-20,1990-03-19
912,62,fernando,daniel@gmail.com,hash2,Juan Pérez,1,1999-01-17,Masculino,85,33,{},1997-11-29,2009-03-26,1997-11-13
913,69,fernando,daniel@gmail.com,hash3,Juan Pérez,2,1996-10-23,Femenino,41,21,{},1991-07-30,2013-09-24,2017-10-10
914,65,juan,daniel@gmail.com,hash1,Daniel García,1,1997-12-17,Femenino,40,194,{},1994-09-15,2007-01-24,1991-10-13
915,166,fernando,daniel@gmail.com,hash3,Fernando López,3,2017-09-02,Masculino,73,169,{},2019-01-03,2002-05-21,2010-03-04
916,14,fernando,daniel@gmail.com,hash2,Fernando López,3,2019-05-14,Femenino,15,32,{},2012-08-07,2013-07-27,2014-03-29
917,195,daniel,juan@gmail.com,hash3,Juan Pérez,1,1994-01-26,Femenino,169,67,{},2016-05-01,2009-09-22,2007-02-02
918,163,fernando,daniel@gmail.com,hash1,Fernando López,2,1991-12-14,Masculino,104,171,{},2016-07-07,1993-08-28,1995-01-10
919,74,fernando,fernando@gmail.com,hash1,Daniel García,1,2002-11-08,Femenino,68,53,{},1992-09-11,2017-04-23,2014-04-13
920,193,fernando,daniel@gmail.com,hash1,Daniel García,3,2007-02-10,Masculino,43,73,{},2004-12-30,1998-10-26,2012-07-16
921,165,juan,juan@gmail.com,hash1,Daniel García,2,2004-09-19,Femenino,249,46,{},2001-07-08,2011-10-14,1998-09-11
922,151,juan,juan@gmail.com,hash1,Juan Pérez,1,2004-02-29,Femenino,56,185,{},2006-12-29,2005-04-26,1990-06-07
923,3,juan,daniel@gmail.com,hash1,Fernando López,3,2002-10-31,Femenino,195,92,{},1999-08-29,2001-03-04,1994-03-19
924,167,juan,fernando@gmail.com,hash2,Fernando López,2,2019-07-04,Femenino,58,160,{},2002-04-26,2005-08-25,2005-11-10
925,119,juan,juan@gmail.com,hash3,Fernando López,1,1991-06-06,Femenino,86,166,{},2010-05-05,2007-03-13,1996-04-23
926,45,daniel,daniel@gmail.com,hash1,Daniel García,1,1993-02-11,Femenino,92,102,{},1996-08-07,2005-07-09,2007-08-19
927,141,daniel,juan@gmail.com,hash2,Juan Pérez,2,2013-08-03,Femenino,32,173,{},1996-12-21,2000-12-23,1992-02-12
928,66,fernando,juan@gmail.com,hash2,Juan Pérez,1,2016-07-10,Masculino,235,45,{},2017-03-27,1996-11-21,2009-01-11
929,137,fernando,fernando@gmail.com,hash3,Fernando López,3,1996-07-29,Femenino,164,134,{},2019-11-06,2005-09-15,2013-01-28
930,78,fernando,daniel@gmail.com,hash3,Fernando López,2,2008-10-18,Masculino,22,158,{},2016-10-04,2014-05-24,2004-12-20
931,83,fernando,fernando@gmail.com,hash3,Daniel García,3,1992-01-05,Femenino,14,48,{},1994-04-22,1996-02-13,1996-04-30
932,22,fernando,juan@gmail.com,hash2,Fernando López,1,2007-07-28,Femenino,106,118,{},1992-01-21,1997-10-09,2016-08-04
933,62,fernando,fernando@gmail.com,hash3,Fernando López,2,1997-10-08,Femenino,247,34,{},1999-03-30,2004-01-23,2014-07-28
934,21,daniel,juan@gmail.com,hash1,Fernando López,2,2013-03-01,Femenino,182,172,{},2007-11-17,2017-06-24,2015-10-16
935,8,daniel,daniel@gmail.com,hash2,Daniel García,1,2013-05-17,Femenino,146,145,{},2017-03-27,2004-07-29,1997-04-30
936,111,daniel,daniel@gmail.com,hash2,Fernando López,3,2017-09-17,Masculino,195,152,{},1998-07-14,2004-03-03,2017-12-18
937,179,juan,juan@gmail.com,hash1,Daniel García,3,1998-12-10,Masculino,6,194,{},1998-03-27,1992-04-04,1997-06-26
938,140,daniel,daniel@gmail.com,hash2,Daniel García,3,1995-09-19,Femenino,185,151,{},1990-11-12,2002-11-27,2011-01-17
939,132,juan,juan@gmail.com,hash2,Daniel García,2,2017-09-21,Femenino,140,178,{},2006-08-20,1993-07-11,2015-06-07
940,161,juan,daniel@gmail.com,hash3,Fernando López,3,2012-09-08,Femenino,10,71,{},2000-04-03,2011-06-25,2013-02-16
941,194,juan,daniel@gmail.com,hash2,Juan Pérez,3,2001-09-21,Masculino,114,107,{},2018-12-21,2004-06-26,2011-07-12
942,140,juan,juan@gmail.com,hash3,Daniel García,2,2005-07-13,Masculino,114,147,{},1993-03-16,2007-10-19,2013-09-11
943,188,daniel,fernando@gmail.com,hash1,Juan Pérez,2,2012-06-13,Femenino,236,21,{},2013-07-01,2016-03-16,2013-01-16
944,38,juan,fernando@gmail.com,hash1,Juan Pérez,1,2012-04-05,Femenino,241,157,{},2002-10-07,2004-08-16,2018-12-27
945,138,daniel,fernando@gmail.com,hash3,Fernando López,1,1997-10-24,Femenino,44,98,{},1999-09-17,2001-06-18,2012-02-20
946,176,daniel,daniel@gmail.com,hash1,Fernando López,3,1996-10-06,Femenino,206,32,{},1996-12-27,2008-04-06,2008-02-19
947,199,fernando,juan@gmail.com,hash1,Fernando López,2,2014-02-28,Femenino,0,109,{},2009-08-09,1990-12-19,2000-07-09
948,136,fernando,daniel@gmail.com,hash2,Juan Pérez,3,1998-11-23,Masculino,97,63,{},1994-07-03,2014-12-27,2014-06-23
949,135,fernando,fernando@gmail.com,hash1,Fernando López,1,1997-09-13,Femenino,92,86,{},1998-06-16,2004-05-15,2019-02-09
950,12,juan,daniel@gmail.com,hash3,Daniel García,3,2002-03-21,Femenino,54,182,{},2008-02-22,1993-10-15,1999-12-17
951,101,daniel,juan@gmail.com,hash3,Juan Pérez,3,1994-12-15,Masculino,43,48,{},2010-02-27,2008-12-06,2002-02-08
952,78,juan,daniel@gmail.com,hash1,Fernando López,3,2011-07-17,Masculino,159,58,{},2012-01-12,1990-12-31,1993-09-07
953,110,fernando,daniel@gmail.com,hash1,Daniel García,2,1997-12-03,Femenino,192,31,{},2002-11-12,2008-10-26,1996-06-30
954,105,daniel,juan@gmail.com,hash3,Fernando López,2,1998-08-23,Masculino,163,32,{},2010-01-23,2016-04-19,2000-08-23
955,189,daniel,fernando@gmail.com,hash1,Juan Pérez,2,2007-08-06,Femenino,236,27,{},1990-06-01,2009-08-17,1991-09-19
956,132,daniel,juan@gmail.com,hash2,Fernando López,3,2005-11-06,Masculino,181,146,{},1995-08-18,2012-10-20,1991-07-28
957,72,fernando,fernando@gmail.com,hash2,Fernando López,3,2017-03-02,Masculino,231,86,{},2006-08-14,1992-04-08,2007-06-10
958,13,juan,daniel@gmail.com,hash1,Fernando López,1,1995-12-14,Femenino,48,60,{},2013-05-15,2005-03-16,2000-09-26
959,47,daniel,fernando@gmail.com,hash2,Fernando López,1,2018-06-18,Masculino,22,148,{},2018-08-31,1997-09-14,1997-05-27
960,33,juan,fernando@gmail.com,hash1,Juan Pérez,2,2012-02-09,Femenino,104,168,{},2018-07-27,2000-09-07,2009-10-18
961,44,daniel,daniel@gmail.com,hash3,Daniel García,1,2009-06-14,Femenino,63,93,{},2017-01-01,1998-02-21,2017-02-14
962,190,juan,daniel@gmail.com,hash3,Juan Pérez,1,1998-02-02,Femenino,173,188,{},2006-08-20,2012-02-18,1991-09-15
963,44,daniel,daniel@gmail.com,hash2,Fernando López,2,2011-05-15,Femenino,240,169,{},1993-05-19,2011-07-26,2008-03-20
964,127,fernando,fernando@gmail.com,hash2,Juan Pérez,2,2010-05-09,Femenino,43,113,{},1997-08-12,2012-11-15,1996-06-25
965,55,daniel,daniel@gmail.com,hash1,Fernando López,1,2014-07-31,Femenino,48,5,{},1996-05-09,1993-09-26,1997-05-19
966,42,fernando,daniel@gmail.com,hash3,Daniel García,2,2004-11-17,Masculino,233,76,{},2013-07-22,1992-09-02,2011-06-24
967,195,juan,daniel@gmail.com,hash3,Juan Pérez,3,2013-06-29,Masculino,57,186,{},2019-07-30,2019-09-19,1993-06-24
968,114,daniel,daniel@gmail.com,hash2,Fernando López,2,1997-04-13,Femenino,62,114,{},2013-04-27,2015-03-06,2016-07-08
969,103,daniel,juan@gmail.com,hash3,Juan Pérez,3,1999-02-13,Masculino,178,103,{},2019-09-19,2002-04-12,2009-08-09
970,49,daniel,fernando@gmail.com,hash2,Juan Pérez,1,2019-06-18,Masculino,48,182,{},2003-04-27,1990-03-14,2005-07-20
971,90,juan,daniel@gmail.com,hash3,Fernando López,2,1992-01-07,Femenino,155,196,{},1997-11-04,2006-03-21,2009-08-01
972,172,fernando,fernando@gmail.com,hash3,Fernando López,1,2014-12-22,Masculino,142,105,{},2009-08-07,1994-05-24,2003-07-14
973,88,daniel,fernando@gmail.com,hash2,Juan Pérez,1,2001-05-10,Masculino,240,89,{},2014-09-04,2015-11-19,1992-10-14
974,56,daniel,juan@gmail.com,hash2,Fernando López,1,2016-07-04,Masculino,96,91,{},1997-10-27,1992-08-19,1997-08-03
975,153,juan,fernando@gmail.com,hash2,Daniel García,2,2003-05-23,Masculino,153,120,{},2006-08-15,2017-02-25,2002-05-12
976,30,fernando,daniel@gmail.com,hash3,Fernando López,1,1993-10-01,Femenino,184,17,{},2007-11-23,2007-06-12,2006-02-16
977,66,fernando,juan@gmail.com,hash3,Juan Pérez,1,1990-01-13,Masculino,176,112,{},2014-04-29,2012-02-06,2014-08-31
978,134,daniel,daniel@gmail.com,hash2,Juan Pérez,3,2003-05-26,Masculino,98,11,{},1999-09-22,2019-03-10,2013-08-21
979,171,fernando,fernando@gmail.com,hash3,Juan Pérez,2,1996-07-29,Masculino,212,152,{},1997-01-25,2014-07-12,2001-05-16
980,22,fernando,fernando@gmail.com,hash1,Daniel García,3,2005-03-04,Femenino,200,75,{},2010-08-26,2016-08-07,2001-03-17
981,55,juan,daniel@gmail.com,hash2,Fernando López,2,2002-08-01,Femenino,119,15,{},2003-10-24,2017-09-03,1992-02-20
982,107,fernando,juan@gmail.com,hash3,Daniel García,3,1995-12-15,Femenino,99,108,{},1993-05-21,1999-04-09,2014-04-05
983,65,juan,juan@gmail.com,hash3,Daniel García,1,2013-01-30,Masculino,86,2,{},2019-01-06,2013-07-27,2007-02-01
984,119,daniel,fernando@gmail.com,hash1,Juan Pérez,3,2008-02-26,Femenino,248,18,{},2014-08-28,1994-04-08,1990-05-14
985,56,fernando,daniel@gmail.com,hash3,Fernando López,2,2013-09-25,Femenino,177,193,{},2000-02-18,1999-03-23,2003-06-24
986,34,daniel,daniel@gmail.com,hash2,Daniel García,3,2008-02-06,Femenino,121,195,{},2019-09-26,2019-08-07,2014-06-24
987,91,daniel,juan@gmail.com,hash2,Juan Pérez,3,1992-06-02,Femenino,53,148,{},2012-01-24,2012-12-06,2009-05-16
988,63,daniel,fernando@gmail.com,hash1,Daniel García,3,2015-11-08,Masculino,10,176,{},1994-07-10,2009-09-16,1990-06-20
989,135,fernando,fernando@gmail.com,hash2,Daniel García,2,1991-02-21,Femenino,149,36,{},2007-02-09,2002-08-20,2016-12-18
990,13,daniel,fernando@gmail.com,hash2,Fernando López,3,2000-12-01,Masculino,156,81,{},2017-06-10,2002-09-16,2013-12-29
991,101,fernando,juan@gmail.com,hash3,Juan Pérez,1,1995-11-22,Masculino,239,179,{},2017-04-15,2018-03-03,2000-10-31
992,125,juan,daniel@gmail.com,hash3,Fernando López,3,2014-03-29,Femenino,126,43,{},1997-02-27,1998-11-19,2005-01-04
993,174,juan,daniel@gmail.com,hash2,Fernando López,1,1994-07-24,Masculino,101,41,{},2013-10-22,1993-08-06,2011-02-15
994,36,juan,daniel@gmail.com,hash2,Daniel García,1,2007-09-15,Masculino,0,57,{},1990-10-24,2009-12-25,1990-04-19
995,183,daniel,daniel@gmail.com,hash3,Juan Pérez,2,2007-09-23,Femenino,105,185,{},2015-03-18,2019-07-02,2013-10-26
996,116,daniel,daniel@gmail.com,hash2,Daniel García,2,2017-05-21,Masculino,243,69,{},2010-07-18,1994-10-20,2000-06-18
997,35,fernando,juan@gmail.com,hash3,Juan Pérez,1,1996-08-28,Masculino,227,33,{},2004-03-26,2011-12-04,2002-06-01
998,136,juan,fernando@gmail.com,hash2,Fernando López,1,1998-06-08,Masculino,168,3,{},1991-07-29,2013-02-28,2008-03-29
999,33,fernando,fernando@gmail.com,hash1,Fernando López,1,2018-01-12,Femenino,27,107,{},2007-01-12,2011-04-16,2001-11-21
